Telephone Number,Caller Name,Address Line 1,Address Line 2,City,State,Zip (optional plus four),Country,,,Comments (Internal Only),Account-ID,Order-ID,Function
2487265360,Adams HS,3200 W. Tienken Rd.,RM 204,Rochester Hills,MI,48306,US,,,Theater Dept Adams,,,
2487265361,Adams HS,3200 W. Tienken Rd.,Room 214,Rochester Hills,MI,48306,US,,,RM 214 Lab AHS,,,
2487265362,Adams HS,3200 W. Tienken Rd.,Room 215,Rochester Hills,MI,48306,US,,,RM 215 Lab AHS,,,
2487265363,Adams HS,3200 W. Tienken Rd.,Room 247,Rochester Hills,MI,48306,US,,,RM 247 AHS,,,
2487265364,Adams HS,3200 W. Tienken Rd.,Room 247,Rochester Hills,MI,48306,US,,,RM 247 AHS,,,
2487265365,Adams HS,3200 W. Tienken Rd.,Across from RM 220,Rochester Hills,MI,48306,US,,,RM Special Ed Rec AHS,,,
2487265366,Adams HS,3200 W. Tienken Rd.,RM 249A,Rochester Hills,MI,48306,US,,,Office A AHS,,,
2487265367,Adams HS,3200 W. Tienken Rd.,RM 249B,Rochester Hills,MI,48306,US,,,Office B AHS,,,
2487265368,Adams HS,3200 W. Tienken Rd.,RM 249C,Rochester Hills,MI,48306,US,,,Office C AHS,,,
2487265369,Adams HS,3200 W. Tienken Rd.,RM 249D,Rochester Hills,MI,48306,US,,,Office D AHS,,,
2487265370,Adams HS,3200 W. Tienken Rd.,RM 249E,Rochester Hills,MI,48306,US,,,Office E AHS,,,
2487265371,Adams HS,3200 W. Tienken Rd.,Room 249E,Rochester Hills,MI,48306,US,,,Office 249E AHS,,,
2487265372,Adams HS,3200 W. Tienken Rd.,Room 249F,Rochester Hills,MI,48306,US,,,Office 249F AHS,,,
2487265373,Adams HS,3200 W. Tienken Rd.,Room 207,Rochester Hills,MI,48306,US,,,RM 207 AHS,,,
2487265374,Adams HS,3200 W. Tienken Rd.,RM 207,Rochester Hills,MI,48306,US,,,Music Office AHS,,,
2487265375,Adams HS,3200 W. Tienken Rd.,Room 206,Rochester Hills,MI,48306,US,,,RM 206 AHS,,,
2487265376,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265377,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265378,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265379,Adams HS,3200 W. Tienken Rd.,Room 204,Rochester Hills,MI,48306,US,,,RM 204 AHS,,,
2487265380,Adams HS,3200 W. Tienken Rd.,Top of Auditorium Stairwell,Rochester Hills,MI,48306,US,,,IC5 AHS,,,
2487265381,Adams HS,3200 W. Tienken Rd.,RM 201,Rochester Hills,MI,48306,US,,,Scene Shop AHS,,,
2487265382,Adams HS,3200 W. Tienken Rd.,Inside RM 214 Up the Stairs,Rochester Hills,MI,48306,US,,,IC6 AHS,,,
2487265384,Adams HS,3200 W. Tienken Rd.,RM 204B,Rochester Hills,MI,48306,US,,,Pillsbury AHS,,,
2487265385,Adams HS,3200 W. Tienken Rd.,Counseling Office,Rochester Hills,MI,48306,US,,,Fax Couns AHS,,,
2487265386,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265387,Adams HS,3200 W. Tienken Rd.,Media Center,Rochester Hills,MI,48306,US,,,Asma Joja,,,
2487265388,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265389,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265390,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265391,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265393,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265394,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265395,Adams HS,3200 W. Tienken Rd.,Athletics Area,Rochester Hills,MI,48306,US,,,Fax Athl AHS,,,
2487265396,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265397,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265398,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265399,Adams HS,3200 W. Tienken Rd.,,Rochester Hills,MI,48306,US,,,--,,,
2487265400,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,RHS AA,,,
2487265401,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Joshua Wrinkle,,,
2487265402,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Kelsey Scarchilli,,,
2487265403,Rochester HS,1361 Walton Blvd.,Receiving Office,Rochester Hills,MI,48309,US,,,RHSABMam,,,
2487265404,Rochester HS,1361 Walton Blvd.,Media Center,Rochester Hills,MI,48309,US,,,Julie Harris,,,
2487265405,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,RHS Main Fax,,,
2487265406,Rochester HS,1361 Walton Blvd.,Kitchen,Rochester Hills,MI,48309,US,,,RochesterFS,,,
2487265407,Rochester HS,1361 Walton Blvd.,Counselning Office,Rochester Hills,MI,48309,US,,,Kathryn Karwacki,,,
2487265408,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Jesse Haglund,,,
2487265409,Rochester HS,1361 Walton Blvd.,Room B121,Rochester Hills,MI,48309,US,,,Aubrey Trimble,,,
2487265410,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265411,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Safe Ed MO RHS,,,
2487265412,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Carolyn Reif,,,
2487265413,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Conf Room RHS,,,
2487265414,Rochester HS,1361 Walton Blvd.,RM E005,Rochester Hills,MI,48309,US,,,Dean Allen,,,
2487265415,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Daniel Amore,,,
2487265416,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Megan Pasquale,,,
2487265417,Rochester HS,1361 Walton Blvd.,Safe Ed Office,Rochester Hills,MI,48309,US,,,Safe-Ed Office RHS,,,
2487265418,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Kylie Kimble,,,
2487265419,Rochester HS,1361 Walton Blvd.,Room B129,Rochester Hills,MI,48309,US,,,RM B129 RHS,,,
2487265420,Rochester HS,1361 Walton Blvd.,Counseling Office,Rochester Hills,MI,48309,US,,,Christopher Green,,,
2487265421,Rochester HS,1361 Walton Blvd.,Counseling Office,Rochester Hills,MI,48309,US,,,Dianna Sorentino,,,
2487265422,Rochester HS,1361 Walton Blvd.,Counseling Office,Rochester Hills,MI,48309,US,,,Jennife O'Toole-Seyka,,,
2487265423,Rochester HS,1361 Walton Blvd.,Counseling Office,Rochester Hills,MI,48309,US,,,Katherine Martin,,,
2487265424,Rochester HS,1361 Walton Blvd.,Counseling Office,Rochester Hills,MI,48309,US,,,Kell Messing-Mirabito,,,
2487265425,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Conf Room RHS,,,
2487265426,Rochester HS,1361 Walton Blvd.,Counseling Office,Rochester Hills,MI,48309,US,,,Melissa Kinney,,,
2487265427,Rochester HS,1361 Walton Blvd.,Counseling Office,Rochester Hills,MI,48309,US,,,Aurora Hamameh,,,
2487265428,Rochester HS,1361 Walton Blvd.,Room B117D,Rochester Hills,MI,48309,US,,,SPED B117D RHS,,,
2487265429,Rochester HS,1361 Walton Blvd.,Room C001A,Rochester Hills,MI,48309,US,,,SPED C001A RHS,,,
2487265430,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Manon Clavette,,,
2487265431,Rochester HS,1361 Walton Blvd.,Football Field Stadium,Rochester Hills,MI,48309,US,,,Press Box RHS,,,
2487265432,Rochester HS,1361 Walton Blvd.,Room B117A,Rochester Hills,MI,48309,US,,,SPED B117 A RHS,,,
2487265433,Rochester HS,1361 Walton Blvd.,Room B117B,Rochester Hills,MI,48309,US,,,SPED B117 B RHS,,,
2487265434,Rochester HS,1361 Walton Blvd.,Room B117C,Rochester Hills,MI,48309,US,,,SPED B117 C RHS,,,
2487265435,Rochester HS,1361 Walton Blvd.,Room B117,Rochester Hills,MI,48309,US,,,SPED B117 RHS,,,
2487265436,Rochester HS,1361 Walton Blvd.,Auditorium,Rochester Hills,MI,48309,US,,,Aud-Stage RHS,,,
2487265437,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265438,Rochester HS,1361 Walton Blvd.,Pool,Rochester Hills,MI,48309,US,,,Natatorium RHS,,,
2487265439,Rochester HS,1361 Walton Blvd.,Aux Gym,Rochester Hills,MI,48309,US,,,Gym Aux RHS,,,
2487265440,Rochester HS,1361 Walton Blvd.,Office in Main Gymnasium,Rochester Hills,MI,48309,US,,,RM E10 Office RHS,,,
2487265441,Rochester HS,1361 Walton Blvd.,RM E008,Rochester Hills,MI,48309,US,,,RM E8 Weight Room RHS,,,
2487265442,Rochester HS,1361 Walton Blvd.,Kitchen,Rochester Hills,MI,48309,US,,,Kitchen RHS,,,
2487265443,Rochester HS,1361 Walton Blvd.,Room B132,Rochester Hills,MI,48309,US,,,RM B132 Work Room RHS,,,
2487265444,Rochester HS,1361 Walton Blvd.,RM E010A,Rochester Hills,MI,48309,US,,,Locker Room Mens RHS,,,
2487265445,Rochester HS,1361 Walton Blvd.,Near RM E005,Rochester Hills,MI,48309,US,,,Mary Cosgrove,,,
2487265446,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265447,Rochester HS,1361 Walton Blvd.,RM C006,Rochester Hills,MI,48309,US,,,School Store RHS,,,
2487265448,Rochester HS,1361 Walton Blvd.,Room D116,Rochester Hills,MI,48309,US,,,RM D116 RHS,,,
2487265449,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265450,Rochester HS,1361 Walton Blvd.,Room C121A,Rochester Hills,MI,48309,US,,,RM C121A RHS,,,
2487265451,Rochester HS,1361 Walton Blvd.,Room C002,Rochester Hills,MI,48309,US,,,RM C002 DLL RHS,,,
2487265452,Rochester HS,1361 Walton Blvd.,Room B121A,Rochester Hills,MI,48309,US,,,Rm B121A RHS,,,
2487265453,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265454,Rochester HS,1361 Walton Blvd.,RM C005,Rochester Hills,MI,48309,US,,,Media RHS,,,
2487265455,Rochester HS,1361 Walton Blvd.,Room C00Office 1F West,Rochester Hills,MI,48309,US,,,SPED C001E RHS,,,
2487265456,Rochester HS,1361 Walton Blvd.,Room C001D,Rochester Hills,MI,48309,US,,,SPED C001D RHS,,,
2487265457,Rochester HS,1361 Walton Blvd.,Room C001D,Rochester Hills,MI,48309,US,,,SPED C001D RHS,,,
2487265458,Rochester HS,1361 Walton Blvd.,Room C001C,Rochester Hills,MI,48309,US,,,SPED C001C RHS,,,
2487265459,Rochester HS,1361 Walton Blvd.,Room C001,Rochester Hills,MI,48309,US,,,SPED C001 RHS,,,
2487265460,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265461,Rochester HS,1361 Walton Blvd.,Room C005,Rochester Hills,MI,48309,US,,,RM C005 RHS,,,
2487265462,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265463,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265464,Rochester HS,1361 Walton Blvd.,Room C111A,Rochester Hills,MI,48309,US,,,C111A RHS,,,
2487265465,Rochester HS,1361 Walton Blvd.,Room C011,Rochester Hills,MI,48309,US,,,RM C011 Lab RHS,,,
2487265466,Rochester HS,1361 Walton Blvd.,Room E107,Rochester Hills,MI,48309,US,,,RM E107 Training RHS,,,
2487265467,Rochester HS,1361 Walton Blvd.,Room E106,Rochester Hills,MI,48309,US,,,RM E106 Aerobics RHS,,,
2487265468,Rochester HS,1361 Walton Blvd.,Room D101,Rochester Hills,MI,48309,US,,,RM D101 RHS,,,
2487265469,Rochester HS,1361 Walton Blvd.,Room D102,Rochester Hills,MI,48309,US,,,RM D102 RHS,,,
2487265470,Rochester HS,1361 Walton Blvd.,Room D103,Rochester Hills,MI,48309,US,,,RM D103 RHS,,,
2487265471,Rochester HS,1361 Walton Blvd.,Room D104,Rochester Hills,MI,48309,US,,,RM D104 RHS,,,
2487265472,Rochester HS,1361 Walton Blvd.,Room C109,Rochester Hills,MI,48309,US,,,RM C109 RHS,,,
2487265473,Rochester HS,1361 Walton Blvd.,Receiving,Rochester Hills,MI,48309,US,,,Receiving2 RHS,,,
2487265474,Rochester HS,1361 Walton Blvd.,Room C108A,Rochester Hills,MI,48309,US,,,RM C108A Office RHS,,,
2487265475,Rochester HS,1361 Walton Blvd.,Room C107,Rochester Hills,MI,48309,US,,,RM C107 RHS,,,
2487265476,Rochester HS,1361 Walton Blvd.,Room C106,Rochester Hills,MI,48309,US,,,RM C106 RHS,,,
2487265477,Rochester HS,1361 Walton Blvd.,Room C105,Rochester Hills,MI,48309,US,,,RM C105 RHS,,,
2487265478,Rochester HS,1361 Walton Blvd.,Room C104,Rochester Hills,MI,48309,US,,,RM C104 RHS,,,
2487265479,Rochester HS,1361 Walton Blvd.,Room C103,Rochester Hills,MI,48309,US,,,RM C103 RHS,,,
2487265480,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,Kelsey Stark,,,
2487265481,Rochester HS,1361 Walton Blvd.,RM B107,Rochester Hills,MI,48309,US,,,Lounge RHS,,,
2487265482,Rochester HS,1361 Walton Blvd.,Room B105,Rochester Hills,MI,48309,US,,,RM B105 RHS,,,
2487265483,Rochester HS,1361 Walton Blvd.,Room B103,Rochester Hills,MI,48309,US,,,RM B103 RHS,,,
2487265484,Rochester HS,1361 Walton Blvd.,Room B101,Rochester Hills,MI,48309,US,,,RM B101 RHS,,,
2487265485,Rochester HS,1361 Walton Blvd.,Room D105,Rochester Hills,MI,48309,US,,,RM D105 RHS,,,
2487265486,Rochester HS,1361 Walton Blvd.,Room D106,Rochester Hills,MI,48309,US,,,RM D106 RHS,,,
2487265487,Rochester HS,1361 Walton Blvd.,Room D108,Rochester Hills,MI,48309,US,,,RM D108 RHS,,,
2487265488,Rochester HS,1361 Walton Blvd.,TA Office,Rochester Hills,MI,48309,US,,,TA Office RHS,,,
2487265489,Rochester HS,1361 Walton Blvd.,Room B109,Rochester Hills,MI,48309,US,,,RM B109 RHS,,,
2487265490,Rochester HS,1361 Walton Blvd.,Room B119,Rochester Hills,MI,48309,US,,,RM B119 Lang Lab RHS,,,
2487265491,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,RHS RG,,,
2487265492,Rochester HS,1361 Walton Blvd.,Room D132,Rochester Hills,MI,48309,US,,,RM D132 RHS,,,
2487265493,Rochester HS,1361 Walton Blvd.,Room C112,Rochester Hills,MI,48309,US,,,RM C112 RHS,,,
2487265494,Rochester HS,1361 Walton Blvd.,Room C111,Rochester Hills,MI,48309,US,,,RM C111 RHS,,,
2487265495,Rochester HS,1361 Walton Blvd.,Room D116,Rochester Hills,MI,48309,US,,,RM D116 RHS,,,
2487265496,Rochester HS,1361 Walton Blvd.,Room D118,Rochester Hills,MI,48309,US,,,RM D118 RHS,,,
2487265497,Rochester HS,1361 Walton Blvd.,Media Center,Rochester Hills,MI,48309,US,,,RHS Nite Bell,,,
2487265498,Rochester HS,1361 Walton Blvd.,Media Center,Rochester Hills,MI,48309,US,,,MDF RHS,,,
2487265499,Rochester HS,1361 Walton Blvd.,Main Office,Rochester Hills,MI,48309,US,,,INCIDENT RHS,,,
2487265500,Rochester HS,1361 Walton Blvd.,Room D115B,Rochester Hills,MI,48309,US,,,RM D115 B RHS,,,
2487265501,Rochester HS,1361 Walton Blvd.,Room D115A,Rochester Hills,MI,48309,US,,,RM D115 A RHS,,,
2487265502,Rochester HS,1361 Walton Blvd.,Room D115,Rochester Hills,MI,48309,US,,,RM D115 RHS,,,
2487265503,Rochester HS,1361 Walton Blvd.,Room D117,Rochester Hills,MI,48309,US,,,RM D117 RHS,,,
2487265504,Rochester HS,1361 Walton Blvd.,Room D119,Rochester Hills,MI,48309,US,,,RM D119 RHS,,,
2487265505,Rochester HS,1361 Walton Blvd.,Room D121,Rochester Hills,MI,48309,US,,,RM D121 Office RHS,,,
2487265506,Rochester HS,1361 Walton Blvd.,Room D122,Rochester Hills,MI,48309,US,,,RM D122 RHS,,,
2487265507,Rochester HS,1361 Walton Blvd.,Room D123,Rochester Hills,MI,48309,US,,,RM D123 RHS,,,
2487265508,Rochester HS,1361 Walton Blvd.,Room B139,Rochester Hills,MI,48309,US,,,RM B139 RHS,,,
2487265509,Rochester HS,1361 Walton Blvd.,Room B127,Rochester Hills,MI,48309,US,,,RM B127 RHS,,,
2487265510,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265511,Rochester HS,1361 Walton Blvd.,Room B122,Rochester Hills,MI,48309,US,,,RM B122 RHS,,,
2487265512,Rochester HS,1361 Walton Blvd.,Room B121,Rochester Hills,MI,48309,US,,,RM B121 RHS,,,
2487265513,Rochester HS,1361 Walton Blvd.,Room C121,Rochester Hills,MI,48309,US,,,RM C121 RHS,,,
2487265514,Rochester HS,1361 Walton Blvd.,Room C120,Rochester Hills,MI,48309,US,,,RM C120 RHS,,,
2487265515,Rochester HS,1361 Walton Blvd.,Room B123,Rochester Hills,MI,48309,US,,,RM B123 Lab RHS,,,
2487265516,Rochester HS,1361 Walton Blvd.,Room D125,Rochester Hills,MI,48309,US,,,RM D125 RHS,,,
2487265517,Rochester HS,1361 Walton Blvd.,Room D126,Rochester Hills,MI,48309,US,,,RM D126 RHS,,,
2487265518,Rochester HS,1361 Walton Blvd.,Room D127,Rochester Hills,MI,48309,US,,,RM D127 RHS,,,
2487265519,Rochester HS,1361 Walton Blvd.,Room D129,Rochester Hills,MI,48309,US,,,RM D129 RHS,,,
2487265520,Rochester HS,1361 Walton Blvd.,Room D130,Rochester Hills,MI,48309,US,,,RM D130 RHS,,,
2487265521,Rochester HS,1361 Walton Blvd.,Room D128,Rochester Hills,MI,48309,US,,,RM D128 Work Rom RHS,,,
2487265522,Rochester HS,1361 Walton Blvd.,Room D128,Rochester Hills,MI,48309,US,,,RM D128 Office RHS,,,
2487265523,Rochester HS,1361 Walton Blvd.,Maintenance Office,Rochester Hills,MI,48309,US,,,Maintenance RHS,,,
2487265524,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265525,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265526,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265527,Rochester HS,1361 Walton Blvd.,Room B135,Rochester Hills,MI,48309,US,,,RM B135 RHS,,,
2487265528,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265529,Rochester HS,1361 Walton Blvd.,Room B140,Rochester Hills,MI,48309,US,,,RM B140 RHS,,,
2487265530,Rochester HS,1361 Walton Blvd.,Room B138,Rochester Hills,MI,48309,US,,,RM B138 RHS,,,
2487265531,Rochester HS,1361 Walton Blvd.,Room B136,Rochester Hills,MI,48309,US,,,RM B136 RHS,,,
2487265532,Rochester HS,1361 Walton Blvd.,Room B130,Rochester Hills,MI,48309,US,,,RM B130 RHS,,,
2487265533,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265534,Rochester HS,1361 Walton Blvd.,Room A118,Rochester Hills,MI,48309,US,,,RM A118 RHS,,,
2487265535,Rochester HS,1361 Walton Blvd.,Room B128,Rochester Hills,MI,48309,US,,,RM B128 RHS,,,
2487265536,Rochester HS,1361 Walton Blvd.,Room F101,Rochester Hills,MI,48309,US,,,RM F101 Work Room RHS,,,
2487265537,Rochester HS,1361 Walton Blvd.,Room F103,Rochester Hills,MI,48309,US,,,RM F103 RHS,,,
2487265538,Rochester HS,1361 Walton Blvd.,Room F105,Rochester Hills,MI,48309,US,,,RM F105 RHS,,,
2487265539,Rochester HS,1361 Walton Blvd.,Room F107,Rochester Hills,MI,48309,US,,,RM F107 RHS,,,
2487265540,Rochester HS,1361 Walton Blvd.,Room F109,Rochester Hills,MI,48309,US,,,RM F109 RHS,,,
2487265541,Rochester HS,1361 Walton Blvd.,Room F110,Rochester Hills,MI,48309,US,,,RM F110 RHS,,,
2487265542,Rochester HS,1361 Walton Blvd.,Room F108,Rochester Hills,MI,48309,US,,,RM F108 RHS,,,
2487265543,Rochester HS,1361 Walton Blvd.,Room F106,Rochester Hills,MI,48309,US,,,RM F106 RHS,,,
2487265544,Rochester HS,1361 Walton Blvd.,Room F104,Rochester Hills,MI,48309,US,,,RM F104 RHS,,,
2487265545,Rochester HS,1361 Walton Blvd.,Room F102,Rochester Hills,MI,48309,US,,,RM F102 RHS,,,
2487265546,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265547,Rochester HS,1361 Walton Blvd.,Room A109,Rochester Hills,MI,48309,US,,,RM A109 RHS,,,
2487265548,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265549,Rochester HS,1361 Walton Blvd.,RM A135,Rochester Hills,MI,48309,US,,,Prop Room RHS,,,
2487265550,Rochester HS,1361 Walton Blvd.,Auditorium Office,Rochester Hills,MI,48309,US,,,Office RHS,,,
2487265551,Rochester HS,1361 Walton Blvd.,Auditorium Area,Rochester Hills,MI,48309,US,,,Ticket Area RHS,,,
2487265552,Rochester HS,1361 Walton Blvd.,Auditorium Area,Rochester Hills,MI,48309,US,,,Control Room RHS,,,
2487265553,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265554,Rochester HS,1361 Walton Blvd.,Room A121,Rochester Hills,MI,48309,US,,,RM A121 RHS,,,
2487265555,Rochester HS,1361 Walton Blvd.,RM A141,Rochester Hills,MI,48309,US,,,Band Office RHS,,,
2487265556,Rochester HS,1361 Walton Blvd.,vmonly,Rochester Hills,MI,48309,US,,,Angel Sambanis-Olstyn,,,
2487265557,Rochester HS,1361 Walton Blvd.,RM A141,Rochester Hills,MI,48309,US,,,Band RHS,,,
2487265558,Rochester HS,1361 Walton Blvd.,RM A140,Rochester Hills,MI,48309,US,,,Choir RHS,,,
2487265559,Rochester HS,1361 Walton Blvd.,RM A140,Rochester Hills,MI,48309,US,,,Choir Office RHS,,,
2487265560,Rochester HS,1361 Walton Blvd.,Room F203,Rochester Hills,MI,48309,US,,,RM F203 RHS,,,
2487265561,Rochester HS,1361 Walton Blvd.,Room F205,Rochester Hills,MI,48309,US,,,RM F205 RHS,,,
2487265562,Rochester HS,1361 Walton Blvd.,Room F209,Rochester Hills,MI,48309,US,,,RM F209 RHS,,,
2487265563,Rochester HS,1361 Walton Blvd.,Room F210,Rochester Hills,MI,48309,US,,,RM F210 Lab RHS,,,
2487265564,Rochester HS,1361 Walton Blvd.,Room F208,Rochester Hills,MI,48309,US,,,RM F208 RHS,,,
2487265565,Rochester HS,1361 Walton Blvd.,Room F206,Rochester Hills,MI,48309,US,,,RM F206 RHS,,,
2487265566,Rochester HS,1361 Walton Blvd.,Room F204,Rochester Hills,MI,48309,US,,,RM F204 RHS,,,
2487265567,Rochester HS,1361 Walton Blvd.,Room F202,Rochester Hills,MI,48309,US,,,RM F202 RHS,,,
2487265568,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265569,Rochester HS,1361 Walton Blvd.,Room C103,Rochester Hills,MI,48309,US,,,C103 RHS,,,
2487265570,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265571,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265572,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265573,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265574,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265575,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265576,Rochester HS,1361 Walton Blvd.,Room B120,Rochester Hills,MI,48309,US,,,RM B120 RHS,,,
2487265577,Rochester HS,1361 Walton Blvd.,Room B126,Rochester Hills,MI,48309,US,,,RM B126 RHS,,,
2487265578,Rochester HS,1361 Walton Blvd.,Media Center,Rochester Hills,MI,48309,US,,,Media RHS,,,
2487265579,Rochester HS,1361 Walton Blvd.,Room B117D,Rochester Hills,MI,48309,US,,,SPED B117 D RHS,,,
2487265580,Rochester HS,1361 Walton Blvd.,Room B117E,Rochester Hills,MI,48309,US,,,SPED B117 E RHS,,,
2487265581,Rochester HS,1361 Walton Blvd.,Room B111,Rochester Hills,MI,48309,US,,,RM B111 RHS,,,
2487265582,Rochester HS,1361 Walton Blvd.,Room C001A,Rochester Hills,MI,48309,US,,,SPED C001A RHS,,,
2487265583,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265584,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265585,Rochester HS,1361 Walton Blvd.,Counseling Office,Rochester Hills,MI,48309,US,,,Fax Couns RHS,,,
2487265586,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265587,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265588,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265589,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265590,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265591,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265592,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265593,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265594,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265595,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265596,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265597,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
2487265598,Rochester HS,1361 Walton Blvd.,,Rochester Hills,MI,48309,US,,,--,,,
